name,commodity,date,value
Tonga,"Edible fruit, nuts, peel of citrus fruit, melons",2002-01-01,299
Tonga,"Edible fruit, nuts, peel of citrus fruit, melons",2003-01-01,224
Tonga,"Edible fruit, nuts, peel of citrus fruit, melons",2004-01-01,152
Tonga,"Edible fruit, nuts, peel of citrus fruit, melons",2005-01-01,383
Tonga,"Edible fruit, nuts, peel of citrus fruit, melons",2006-01-01,364
Tonga,"Edible fruit, nuts, peel of citrus fruit, melons",2007-01-01,293
Tonga,"Edible fruit, nuts, peel of citrus fruit, melons",2008-01-01,354
Tonga,"Edible fruit, nuts, peel of citrus fruit, melons",2009-01-01,456
Tonga,"Edible fruit, nuts, peel of citrus fruit, melons",2010-01-01,369
Tonga,"Edible fruit, nuts, peel of citrus fruit, melons",2011-01-01,242
Tonga,"Edible fruit, nuts, peel of citrus fruit, melons",2012-01-01,284
Tonga,"Edible fruit, nuts, peel of citrus fruit, melons",2013-01-01,394
Tonga,"Edible fruit, nuts, peel of citrus fruit, melons",2014-01-01,340
Tonga,"Edible fruit, nuts, peel of citrus fruit, melons",2015-01-01,470
Tonga,"Edible fruit, nuts, peel of citrus fruit, melons",2016-01-01,725
Tonga,"Edible fruit, nuts, peel of citrus fruit, melons",2017-01-01,783
Tonga,"Edible fruit, nuts, peel of citrus fruit, melons",2018-01-01,892
Federated State of Micronesia,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2004-01-01,99
Federated State of Micronesia,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2014-01-01,0
Samoa,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",1996-01-01,150
Samoa,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",1998-01-01,4
Samoa,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",1999-01-01,6
Samoa,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2000-01-01,3
Samoa,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2001-01-01,25
Samoa,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2003-01-01,4
Samoa,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2004-01-01,0
Samoa,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2005-01-01,2
Samoa,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2006-01-01,5
Samoa,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2007-01-01,7
Samoa,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2008-01-01,10
Samoa,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2009-01-01,7
Samoa,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2010-01-01,7
Samoa,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2011-01-01,20
Samoa,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2012-01-01,25
Samoa,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2013-01-01,18
Samoa,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2014-01-01,29
Samoa,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2015-01-01,21
Samoa,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2016-01-01,30
Samoa,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2017-01-01,36
Samoa,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2018-01-01,56
Nauru,"Beverages, spirits and vinegar",1995-01-01,1726
Nauru,"Beverages, spirits and vinegar",1996-01-01,885
Nauru,"Beverages, spirits and vinegar",1997-01-01,946
Nauru,"Beverages, spirits and vinegar",1998-01-01,857
Nauru,"Beverages, spirits and vinegar",1999-01-01,1133
Nauru,"Beverages, spirits and vinegar",2000-01-01,1873
Nauru,"Beverages, spirits and vinegar",2001-01-01,1219
Nauru,"Beverages, spirits and vinegar",2002-01-01,1493
Nauru,"Beverages, spirits and vinegar",2003-01-01,632
Nauru,"Beverages, spirits and vinegar",2004-01-01,347
Nauru,"Beverages, spirits and vinegar",2005-01-01,255
Nauru,"Beverages, spirits and vinegar",2006-01-01,194
Nauru,"Beverages, spirits and vinegar",2007-01-01,78
Nauru,"Beverages, spirits and vinegar",2008-01-01,48
Nauru,"Beverages, spirits and vinegar",2009-01-01,27
Nauru,"Beverages, spirits and vinegar",2010-01-01,70
Nauru,"Beverages, spirits and vinegar",2011-01-01,35
Nauru,"Beverages, spirits and vinegar",2012-01-01,297
Nauru,"Beverages, spirits and vinegar",2013-01-01,3017
Nauru,"Beverages, spirits and vinegar",2014-01-01,4768
Nauru,"Beverages, spirits and vinegar",2015-01-01,1035
Nauru,"Beverages, spirits and vinegar",2016-01-01,2066
Nauru,"Beverages, spirits and vinegar",2017-01-01,1998
Nauru,"Beverages, spirits and vinegar",2018-01-01,2109
Cook Islands,"Meat, fish and seafood food preparations nes",1995-01-01,407
Cook Islands,"Meat, fish and seafood food preparations nes",1996-01-01,352
Cook Islands,"Meat, fish and seafood food preparations nes",1997-01-01,297
Cook Islands,"Meat, fish and seafood food preparations nes",1998-01-01,462
Cook Islands,"Meat, fish and seafood food preparations nes",1999-01-01,424
Cook Islands,"Meat, fish and seafood food preparations nes",2000-01-01,373
Cook Islands,"Meat, fish and seafood food preparations nes",2001-01-01,480
Cook Islands,"Meat, fish and seafood food preparations nes",2002-01-01,517
Cook Islands,"Meat, fish and seafood food preparations nes",2003-01-01,532
Cook Islands,"Meat, fish and seafood food preparations nes",2004-01-01,694
Cook Islands,"Meat, fish and seafood food preparations nes",2005-01-01,779
Cook Islands,"Meat, fish and seafood food preparations nes",2006-01-01,641
Cook Islands,"Meat, fish and seafood food preparations nes",2007-01-01,651
Cook Islands,"Meat, fish and seafood food preparations nes",2008-01-01,445
Cook Islands,"Meat, fish and seafood food preparations nes",2009-01-01,438
Cook Islands,"Meat, fish and seafood food preparations nes",2010-01-01,272
Cook Islands,"Meat, fish and seafood food preparations nes",2011-01-01,307
Cook Islands,"Meat, fish and seafood food preparations nes",2012-01-01,325
Cook Islands,"Meat, fish and seafood food preparations nes",2013-01-01,245
Cook Islands,"Meat, fish and seafood food preparations nes",2014-01-01,280
Cook Islands,"Meat, fish and seafood food preparations nes",2015-01-01,291
Cook Islands,"Meat, fish and seafood food preparations nes",2016-01-01,266
Cook Islands,"Meat, fish and seafood food preparations nes",2017-01-01,331
Cook Islands,"Meat, fish and seafood food preparations nes",2018-01-01,351
Kiribati,Miscellaneous edible preparations,1995-01-01,173
Kiribati,Miscellaneous edible preparations,1996-01-01,206
Kiribati,Miscellaneous edible preparations,1997-01-01,208
Kiribati,Miscellaneous edible preparations,1998-01-01,192
Kiribati,Miscellaneous edible preparations,1999-01-01,340
Kiribati,Miscellaneous edible preparations,2000-01-01,225
Kiribati,Miscellaneous edible preparations,2001-01-01,174
Kiribati,Miscellaneous edible preparations,2002-01-01,165
Kiribati,Miscellaneous edible preparations,2003-01-01,179
Kiribati,Miscellaneous edible preparations,2004-01-01,262
Kiribati,Miscellaneous edible preparations,2005-01-01,336
Kiribati,Miscellaneous edible preparations,2006-01-01,334
Kiribati,Miscellaneous edible preparations,2007-01-01,406
Kiribati,Miscellaneous edible preparations,2008-01-01,323
Kiribati,Miscellaneous edible preparations,2009-01-01,265
Kiribati,Miscellaneous edible preparations,2010-01-01,160
Kiribati,Miscellaneous edible preparations,2011-01-01,150
Kiribati,Miscellaneous edible preparations,2012-01-01,159
Kiribati,Miscellaneous edible preparations,2013-01-01,168
Kiribati,Miscellaneous edible preparations,2014-01-01,215
Kiribati,Miscellaneous edible preparations,2015-01-01,153
Kiribati,Miscellaneous edible preparations,2016-01-01,211
Kiribati,Miscellaneous edible preparations,2017-01-01,171
Kiribati,Miscellaneous edible preparations,2018-01-01,218
Nauru,"Fish, crustaceans, molluscs, aquatic invertebrates ne",1995-01-01,22
Nauru,"Fish, crustaceans, molluscs, aquatic invertebrates ne",1996-01-01,36
Nauru,"Fish, crustaceans, molluscs, aquatic invertebrates ne",1997-01-01,30
Nauru,"Fish, crustaceans, molluscs, aquatic invertebrates ne",1998-01-01,8
Nauru,"Fish, crustaceans, molluscs, aquatic invertebrates ne",1999-01-01,22
Nauru,"Fish, crustaceans, molluscs, aquatic invertebrates ne",2000-01-01,5
Nauru,"Fish, crustaceans, molluscs, aquatic invertebrates ne",2001-01-01,20
Nauru,"Fish, crustaceans, molluscs, aquatic invertebrates ne",2002-01-01,23
Nauru,"Fish, crustaceans, molluscs, aquatic invertebrates ne",2003-01-01,5
Nauru,"Fish, crustaceans, molluscs, aquatic invertebrates ne",2004-01-01,3
Nauru,"Fish, crustaceans, molluscs, aquatic invertebrates ne",2005-01-01,5
Nauru,"Fish, crustaceans, molluscs, aquatic invertebrates ne",2007-01-01,4
Nauru,"Fish, crustaceans, molluscs, aquatic invertebrates ne",2008-01-01,5
Nauru,"Fish, crustaceans, molluscs, aquatic invertebrates ne",2009-01-01,7
Nauru,"Fish, crustaceans, molluscs, aquatic invertebrates ne",2010-01-01,7
Nauru,"Fish, crustaceans, molluscs, aquatic invertebrates ne",2011-01-01,8
Nauru,"Fish, crustaceans, molluscs, aquatic invertebrates ne",2012-01-01,1
Nauru,"Fish, crustaceans, molluscs, aquatic invertebrates ne",2013-01-01,20
Nauru,"Fish, crustaceans, molluscs, aquatic invertebrates ne",2014-01-01,100
Nauru,"Fish, crustaceans, molluscs, aquatic invertebrates ne",2015-01-01,23
Nauru,"Fish, crustaceans, molluscs, aquatic invertebrates ne",2016-01-01,30
Nauru,"Fish, crustaceans, molluscs, aquatic invertebrates ne",2017-01-01,23
Nauru,"Fish, crustaceans, molluscs, aquatic invertebrates ne",2018-01-01,24
Solomon Islands,Meat and edible meat offal,1995-01-01,102
Solomon Islands,Meat and edible meat offal,1996-01-01,124
Solomon Islands,Meat and edible meat offal,1997-01-01,156
Solomon Islands,Meat and edible meat offal,1998-01-01,76
Solomon Islands,Meat and edible meat offal,1999-01-01,133
Solomon Islands,Meat and edible meat offal,2000-01-01,202
Solomon Islands,Meat and edible meat offal,2001-01-01,196
Solomon Islands,Meat and edible meat offal,2002-01-01,410
Solomon Islands,Meat and edible meat offal,2003-01-01,375
Solomon Islands,Meat and edible meat offal,2004-01-01,376
Solomon Islands,Meat and edible meat offal,2005-01-01,361
Solomon Islands,Meat and edible meat offal,2006-01-01,693
Solomon Islands,Meat and edible meat offal,2007-01-01,867
Solomon Islands,Meat and edible meat offal,2008-01-01,992
Solomon Islands,Meat and edible meat offal,2009-01-01,1142
Solomon Islands,Meat and edible meat offal,2010-01-01,1158
Solomon Islands,Meat and edible meat offal,2011-01-01,1690
Solomon Islands,Meat and edible meat offal,2012-01-01,2270
Solomon Islands,Meat and edible meat offal,2013-01-01,2984
Solomon Islands,Meat and edible meat offal,2014-01-01,3235
Solomon Islands,Meat and edible meat offal,2015-01-01,3237
Solomon Islands,Meat and edible meat offal,2016-01-01,4092
Solomon Islands,Meat and edible meat offal,2017-01-01,4596
Solomon Islands,Meat and edible meat offal,2018-01-01,7994
Samoa,"Dairy products, eggs, honey, edible animal product nes",1995-01-01,2228
Samoa,"Dairy products, eggs, honey, edible animal product nes",1996-01-01,3183
Samoa,"Dairy products, eggs, honey, edible animal product nes",1997-01-01,2639
Samoa,"Dairy products, eggs, honey, edible animal product nes",1998-01-01,2559
Samoa,"Dairy products, eggs, honey, edible animal product nes",1999-01-01,2295
Samoa,"Dairy products, eggs, honey, edible animal product nes",2000-01-01,2713
Samoa,"Dairy products, eggs, honey, edible animal product nes",2001-01-01,2905
Samoa,"Dairy products, eggs, honey, edible animal product nes",2002-01-01,2091
Samoa,"Dairy products, eggs, honey, edible animal product nes",2003-01-01,2433
Samoa,"Dairy products, eggs, honey, edible animal product nes",2004-01-01,3712
Samoa,"Dairy products, eggs, honey, edible animal product nes",2005-01-01,3991
Samoa,"Dairy products, eggs, honey, edible animal product nes",2006-01-01,3751
Samoa,"Dairy products, eggs, honey, edible animal product nes",2007-01-01,3963
Samoa,"Dairy products, eggs, honey, edible animal product nes",2008-01-01,3486
Samoa,"Dairy products, eggs, honey, edible animal product nes",2009-01-01,3754
Samoa,"Dairy products, eggs, honey, edible animal product nes",2010-01-01,4705
Samoa,"Dairy products, eggs, honey, edible animal product nes",2011-01-01,3587
Samoa,"Dairy products, eggs, honey, edible animal product nes",2012-01-01,3846
Samoa,"Dairy products, eggs, honey, edible animal product nes",2013-01-01,4464
Samoa,"Dairy products, eggs, honey, edible animal product nes",2014-01-01,4821
Samoa,"Dairy products, eggs, honey, edible animal product nes",2015-01-01,4971
Samoa,"Dairy products, eggs, honey, edible animal product nes",2016-01-01,5933
Samoa,"Dairy products, eggs, honey, edible animal product nes",2017-01-01,5747
Samoa,"Dairy products, eggs, honey, edible animal product nes",2018-01-01,7528
Kiribati,"Cereal, flour, starch, milk preparations and products",1995-01-01,197
Kiribati,"Cereal, flour, starch, milk preparations and products",1996-01-01,121
Kiribati,"Cereal, flour, starch, milk preparations and products",1997-01-01,96
Kiribati,"Cereal, flour, starch, milk preparations and products",1998-01-01,148
Kiribati,"Cereal, flour, starch, milk preparations and products",1999-01-01,242
Kiribati,"Cereal, flour, starch, milk preparations and products",2000-01-01,114
Kiribati,"Cereal, flour, starch, milk preparations and products",2001-01-01,77
Kiribati,"Cereal, flour, starch, milk preparations and products",2002-01-01,81
Kiribati,"Cereal, flour, starch, milk preparations and products",2003-01-01,72
Kiribati,"Cereal, flour, starch, milk preparations and products",2004-01-01,163
Kiribati,"Cereal, flour, starch, milk preparations and products",2005-01-01,162
Kiribati,"Cereal, flour, starch, milk preparations and products",2006-01-01,114
Kiribati,"Cereal, flour, starch, milk preparations and products",2007-01-01,128
Kiribati,"Cereal, flour, starch, milk preparations and products",2008-01-01,121
Kiribati,"Cereal, flour, starch, milk preparations and products",2009-01-01,122
Kiribati,"Cereal, flour, starch, milk preparations and products",2010-01-01,110
Kiribati,"Cereal, flour, starch, milk preparations and products",2011-01-01,213
Kiribati,"Cereal, flour, starch, milk preparations and products",2012-01-01,165
Kiribati,"Cereal, flour, starch, milk preparations and products",2013-01-01,127
Kiribati,"Cereal, flour, starch, milk preparations and products",2014-01-01,188
Kiribati,"Cereal, flour, starch, milk preparations and products",2015-01-01,154
Kiribati,"Cereal, flour, starch, milk preparations and products",2016-01-01,143
Kiribati,"Cereal, flour, starch, milk preparations and products",2017-01-01,43
Kiribati,"Cereal, flour, starch, milk preparations and products",2018-01-01,67
French Polynesia,Meat and edible meat offal,1995-01-01,5306
French Polynesia,Meat and edible meat offal,1996-01-01,6373
French Polynesia,Meat and edible meat offal,1997-01-01,6733
French Polynesia,Meat and edible meat offal,1998-01-01,7798
French Polynesia,Meat and edible meat offal,1999-01-01,6970
French Polynesia,Meat and edible meat offal,2000-01-01,7240
French Polynesia,Meat and edible meat offal,2001-01-01,8426
French Polynesia,Meat and edible meat offal,2002-01-01,9440
French Polynesia,Meat and edible meat offal,2003-01-01,8961
French Polynesia,Meat and edible meat offal,2004-01-01,9540
French Polynesia,Meat and edible meat offal,2005-01-01,8980
French Polynesia,Meat and edible meat offal,2006-01-01,7850
French Polynesia,Meat and edible meat offal,2007-01-01,8375
French Polynesia,Meat and edible meat offal,2008-01-01,8183
French Polynesia,Meat and edible meat offal,2009-01-01,8559
French Polynesia,Meat and edible meat offal,2010-01-01,6795
French Polynesia,Meat and edible meat offal,2011-01-01,6954
French Polynesia,Meat and edible meat offal,2012-01-01,6929
French Polynesia,Meat and edible meat offal,2013-01-01,6670
French Polynesia,Meat and edible meat offal,2014-01-01,6156
French Polynesia,Meat and edible meat offal,2015-01-01,5079
French Polynesia,Meat and edible meat offal,2016-01-01,4850
French Polynesia,Meat and edible meat offal,2017-01-01,4404
French Polynesia,Meat and edible meat offal,2018-01-01,5032
Cook Islands,"Vegetable, fruit, nut, etc food preparations",1995-01-01,337
Cook Islands,"Vegetable, fruit, nut, etc food preparations",1996-01-01,344
Cook Islands,"Vegetable, fruit, nut, etc food preparations",1997-01-01,327
Cook Islands,"Vegetable, fruit, nut, etc food preparations",1998-01-01,376
Cook Islands,"Vegetable, fruit, nut, etc food preparations",1999-01-01,707
Cook Islands,"Vegetable, fruit, nut, etc food preparations",2000-01-01,688
Cook Islands,"Vegetable, fruit, nut, etc food preparations",2001-01-01,635
Cook Islands,"Vegetable, fruit, nut, etc food preparations",2002-01-01,626
Cook Islands,"Vegetable, fruit, nut, etc food preparations",2003-01-01,713
Cook Islands,"Vegetable, fruit, nut, etc food preparations",2004-01-01,916
Cook Islands,"Vegetable, fruit, nut, etc food preparations",2005-01-01,1143
Cook Islands,"Vegetable, fruit, nut, etc food preparations",2006-01-01,1002
Cook Islands,"Vegetable, fruit, nut, etc food preparations",2007-01-01,1107
Cook Islands,"Vegetable, fruit, nut, etc food preparations",2008-01-01,901
