DATAFLOW,FREQ: Frequency,INDICATOR: Indicator,IMPORTER: Importer,EXPORTER: Exporter,COMMODITY: Commodity,TIME_PERIOD: Time,OBS_VALUE,UNIT_MEASURE: Unit of measure,UNIT_MULT: Unit multiplier,OBS_STATUS: Observation Status,DATA_SOURCE: Data source,OBS_COMMENT: Comment
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NC: New Caledonia,AU_NZ: Australia and New Zealand,"20: Vegetable, fruit, nut, etc food preparations",2007,1981,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NC: New Caledonia,AU_NZ: Australia and New Zealand,"20: Vegetable, fruit, nut, etc food preparations",2008,2150,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NC: New Caledonia,AU_NZ: Australia and New Zealand,"20: Vegetable, fruit, nut, etc food preparations",2009,2149,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NC: New Caledonia,AU_NZ: Australia and New Zealand,"20: Vegetable, fruit, nut, etc food preparations",2010,2160,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NC: New Caledonia,AU_NZ: Australia and New Zealand,"20: Vegetable, fruit, nut, etc food preparations",2011,1942,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NC: New Caledonia,AU_NZ: Australia and New Zealand,"20: Vegetable, fruit, nut, etc food preparations",2012,2171,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NC: New Caledonia,AU_NZ: Australia and New Zealand,"20: Vegetable, fruit, nut, etc food preparations",2013,2091,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NC: New Caledonia,AU_NZ: Australia and New Zealand,"20: Vegetable, fruit, nut, etc food preparations",2014,1767,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NC: New Caledonia,AU_NZ: Australia and New Zealand,"20: Vegetable, fruit, nut, etc food preparations",2015,1836,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NC: New Caledonia,AU_NZ: Australia and New Zealand,"20: Vegetable, fruit, nut, etc food preparations",2016,1829,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NC: New Caledonia,AU_NZ: Australia and New Zealand,"20: Vegetable, fruit, nut, etc food preparations",2017,1772,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NC: New Caledonia,AU_NZ: Australia and New Zealand,"20: Vegetable, fruit, nut, etc food preparations",2018,890,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NR: Nauru,AU_NZ: Australia and New Zealand,"20: Vegetable, fruit, nut, etc food preparations",1995,38,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NR: Nauru,AU_NZ: Australia and New Zealand,"20: Vegetable, fruit, nut, etc food preparations",1996,43,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NR: Nauru,AU_NZ: Australia and New Zealand,"20: Vegetable, fruit, nut, etc food preparations",1997,2,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NR: Nauru,AU_NZ: Australia and New Zealand,"20: Vegetable, fruit, nut, etc food preparations",1998,11,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NR: Nauru,AU_NZ: Australia and New Zealand,"20: Vegetable, fruit, nut, etc food preparations",1999,2,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NR: Nauru,AU_NZ: Australia and New Zealand,"20: Vegetable, fruit, nut, etc food preparations",2000,53,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NR: Nauru,AU_NZ: Australia and New Zealand,"20: Vegetable, fruit, nut, etc food preparations",2001,94,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NR: Nauru,AU_NZ: Australia and New Zealand,"20: Vegetable, fruit, nut, etc food preparations",2002,110,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NR: Nauru,AU_NZ: Australia and New Zealand,"20: Vegetable, fruit, nut, etc food preparations",2003,73,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NR: Nauru,AU_NZ: Australia and New Zealand,"20: Vegetable, fruit, nut, etc food preparations",2004,97,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NR: Nauru,AU_NZ: Australia and New Zealand,"20: Vegetable, fruit, nut, etc food preparations",2005,26,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NR: Nauru,AU_NZ: Australia and New Zealand,"20: Vegetable, fruit, nut, etc food preparations",2006,21,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NR: Nauru,AU_NZ: Australia and New Zealand,"20: Vegetable, fruit, nut, etc food preparations",2007,18,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NR: Nauru,AU_NZ: Australia and New Zealand,"20: Vegetable, fruit, nut, etc food preparations",2008,30,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NR: Nauru,AU_NZ: Australia and New Zealand,"20: Vegetable, fruit, nut, etc food preparations",2009,2,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NR: Nauru,AU_NZ: Australia and New Zealand,"20: Vegetable, fruit, nut, etc food preparations",2010,10,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NR: Nauru,AU_NZ: Australia and New Zealand,"20: Vegetable, fruit, nut, etc food preparations",2011,15,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NR: Nauru,AU_NZ: Australia and New Zealand,"20: Vegetable, fruit, nut, etc food preparations",2012,18,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NR: Nauru,AU_NZ: Australia and New Zealand,"20: Vegetable, fruit, nut, etc food preparations",2013,175,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NR: Nauru,AU_NZ: Australia and New Zealand,"20: Vegetable, fruit, nut, etc food preparations",2014,212,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NR: Nauru,AU_NZ: Australia and New Zealand,"20: Vegetable, fruit, nut, etc food preparations",2015,73,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NR: Nauru,AU_NZ: Australia and New Zealand,"20: Vegetable, fruit, nut, etc food preparations",2016,82,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NR: Nauru,AU_NZ: Australia and New Zealand,"20: Vegetable, fruit, nut, etc food preparations",2017,96,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NR: Nauru,AU_NZ: Australia and New Zealand,"20: Vegetable, fruit, nut, etc food preparations",2018,128,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FM: Federated State of Micronesia,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",2001,3,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FM: Federated State of Micronesia,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",2002,3,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FM: Federated State of Micronesia,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",2003,18,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FM: Federated State of Micronesia,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",2004,1,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FM: Federated State of Micronesia,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",2005,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FM: Federated State of Micronesia,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",2006,13,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FM: Federated State of Micronesia,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",2007,29,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FM: Federated State of Micronesia,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",2008,7,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FM: Federated State of Micronesia,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",2009,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FM: Federated State of Micronesia,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",2010,6,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FM: Federated State of Micronesia,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",2011,45,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FM: Federated State of Micronesia,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",2012,8,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FM: Federated State of Micronesia,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",2013,22,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FM: Federated State of Micronesia,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",2014,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FM: Federated State of Micronesia,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",2015,2,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FM: Federated State of Micronesia,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",2016,3,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FM: Federated State of Micronesia,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",2017,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FM: Federated State of Micronesia,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",2018,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PW: Palau,AU_NZ: Australia and New Zealand,24: Tobacco and manufactured tobacco substitutes,2011,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PW: Palau,AU_NZ: Australia and New Zealand,24: Tobacco and manufactured tobacco substitutes,2012,1,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PW: Palau,AU_NZ: Australia and New Zealand,24: Tobacco and manufactured tobacco substitutes,2013,3,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PW: Palau,AU_NZ: Australia and New Zealand,24: Tobacco and manufactured tobacco substitutes,2014,5,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PW: Palau,AU_NZ: Australia and New Zealand,24: Tobacco and manufactured tobacco substitutes,2015,6,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PW: Palau,AU_NZ: Australia and New Zealand,24: Tobacco and manufactured tobacco substitutes,2016,8,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PW: Palau,AU_NZ: Australia and New Zealand,24: Tobacco and manufactured tobacco substitutes,2017,6,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PW: Palau,AU_NZ: Australia and New Zealand,24: Tobacco and manufactured tobacco substitutes,2018,12,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NU: Niue,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,1995,20,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NU: Niue,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,1996,18,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NU: Niue,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,1997,23,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NU: Niue,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,1998,35,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NU: Niue,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,1999,34,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NU: Niue,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2000,29,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NU: Niue,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2001,43,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NU: Niue,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2002,53,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NU: Niue,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2003,23,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NU: Niue,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2004,31,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NU: Niue,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2005,48,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NU: Niue,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2006,71,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NU: Niue,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2007,82,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NU: Niue,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2008,71,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NU: Niue,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2009,30,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NU: Niue,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2010,26,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NU: Niue,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2011,31,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NU: Niue,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2012,24,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NU: Niue,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2013,23,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NU: Niue,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2014,31,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NU: Niue,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2015,19,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NU: Niue,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2016,19,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NU: Niue,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2017,25,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NU: Niue,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2018,22,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"04: Dairy products, eggs, honey, edible animal product nes",1995,7931,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"04: Dairy products, eggs, honey, edible animal product nes",1996,9548,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"04: Dairy products, eggs, honey, edible animal product nes",1997,11078,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"04: Dairy products, eggs, honey, edible animal product nes",1998,11730,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"04: Dairy products, eggs, honey, edible animal product nes",1999,8856,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"04: Dairy products, eggs, honey, edible animal product nes",2000,8245,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"04: Dairy products, eggs, honey, edible animal product nes",2001,6428,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"04: Dairy products, eggs, honey, edible animal product nes",2002,7756,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"04: Dairy products, eggs, honey, edible animal product nes",2003,6261,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"04: Dairy products, eggs, honey, edible animal product nes",2004,6973,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"04: Dairy products, eggs, honey, edible animal product nes",2005,6168,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"04: Dairy products, eggs, honey, edible animal product nes",2006,5836,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"04: Dairy products, eggs, honey, edible animal product nes",2007,7381,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"04: Dairy products, eggs, honey, edible animal product nes",2008,7263,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"04: Dairy products, eggs, honey, edible animal product nes",2009,7473,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"04: Dairy products, eggs, honey, edible animal product nes",2010,7687,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"04: Dairy products, eggs, honey, edible animal product nes",2011,10732,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"04: Dairy products, eggs, honey, edible animal product nes",2012,13603,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"04: Dairy products, eggs, honey, edible animal product nes",2013,11825,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"04: Dairy products, eggs, honey, edible animal product nes",2014,12117,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"04: Dairy products, eggs, honey, edible animal product nes",2015,12162,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"04: Dairy products, eggs, honey, edible animal product nes",2016,12808,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"04: Dairy products, eggs, honey, edible animal product nes",2017,11270,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AU_NZ: Australia and New Zealand,"04: Dairy products, eggs, honey, edible animal product nes",2018,14104,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",1995,1906,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",1996,2430,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",1997,2674,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",1998,3310,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",1999,2936,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2000,2710,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2001,2705,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2002,3877,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2003,2589,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2004,3153,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2005,2338,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2006,1076,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2007,1121,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2008,1892,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2009,2098,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2010,2163,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2011,2781,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2012,1897,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2013,1701,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2014,1655,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2015,1013,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2016,1360,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2017,3018,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2018,1206,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",1995,302,TON: tonnes,,,,
